"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"7678161" 1.3308 1.04536 -0.119545 0.176839 -0.271303 0.537972 0.117685 12.1058 3.92136 -202.15
"7678162" 1.26237 1.12653 -0.192347 0.154275 -0.177527 0.472131 0.103851 15.0554 4.57668 -198.389
"7678163" 1.29489 1.05067 -0.202782 0.187945 -0.367152 0.50549 0.0962648 15.9275 4.10801 -202.007
"7678164" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678165" 1.36718 0.983728 -0.192391 0.165968 -0.264539 0.558417 0.116871 12.1053 3.31938 -202.006
"7678166" 1.29243 1.12339 -0.185469 0.218139 -0.309215 0.506919 0.106932 14.2472 4.7107 -195.849
"7678167" 1.33874 0.994885 -0.176643 0.175479 -0.321777 0.555647 0.124151 11.9468 3.48993 -200.377
"7678168" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
"7678169" 1.3293 1.04684 -0.119741 0.181442 -0.285519 0.534242 0.12743 12.1016 3.92008 -202.336
"7678170" 1.26237 1.12653 -0.192347 0.154275 -0.177527 0.472131 0.103851 15.0554 4.57668 -198.389
"7678171" 1.29489 1.05067 -0.202782 0.187945 -0.367152 0.50549 0.0962648 15.9275 4.10801 -202.007
"7678172" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678173" 1.35728 0.977985 -0.198589 0.162164 -0.269221 0.551922 0.119742 12.1023 3.31532 -201.187
"7678174" 1.29243 1.12339 -0.185469 0.218139 -0.309215 0.506919 0.106932 14.2472 4.7107 -195.849
"7678175" 1.33422 0.994761 -0.181496 0.182931 -0.319455 0.561101 0.112413 11.9549 3.49212 -202.491
"7678176" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
"7678177" 1.33403 1.04746 -0.110492 0.173343 -0.285711 0.525128 0.117485 12.1052 3.91916 -201.77
"7678178" 1.26237 1.12653 -0.192347 0.154275 -0.177527 0.472131 0.103851 15.0554 4.57668 -198.389
"7678179" 1.29489 1.05067 -0.202782 0.187945 -0.367152 0.50549 0.0962648 15.9275 4.10801 -202.007
"7678180" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678181" 1.36732 0.980426 -0.182706 0.155988 -0.274301 0.558205 0.124136 12.0765 3.3102 -202.082
"7678182" 1.29243 1.12339 -0.185469 0.218139 -0.309215 0.506919 0.106932 14.2472 4.7107 -195.849
"7678183" 1.33624 0.995429 -0.178799 0.184955 -0.312584 0.565725 0.109951 11.9679 3.48017 -203.556
"7678184" 1.33972 1.01332 -0.151959 0.173733 -0.251071 0.533304 0.121391 12.1206 3.63097 -199.508
"7678185" 1.33403 1.04746 -0.110492 0.173343 -0.285711 0.525128 0.117485 12.1052 3.91916 -201.77
"7678186" 1.26237 1.12653 -0.192347 0.154275 -0.177527 0.472131 0.103851 15.0554 4.57668 -198.389
"7678187" 1.29587 1.04491 -0.201947 0.190591 -0.351944 0.506362 0.0936126 15.9312 4.10955 -201.687
"7678188" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678189" 1.36732 0.980426 -0.182706 0.155988 -0.274301 0.558205 0.124136 12.0765 3.3102 -202.082
"7678190" 1.29386 1.12289 -0.196971 0.221443 -0.317981 0.510571 0.110669 14.26 4.70566 -196.469
"7678191" 1.33624 0.995429 -0.178799 0.184955 -0.312584 0.565725 0.109951 11.9679 3.48017 -203.556
"7678192" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678193" 1.33403 1.04746 -0.110492 0.173343 -0.285711 0.525128 0.117485 12.1052 3.91916 -201.77
"7678194" 1.27098 1.10876 -0.199533 0.163228 -0.186428 0.476616 0.0914565 15.0512 4.57249 -199.112
"7678195" 1.29587 1.04491 -0.201947 0.190591 -0.351944 0.506362 0.0936126 15.9312 4.10955 -201.687
"7678196" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678197" 1.37657 0.981665 -0.182314 0.15936 -0.271298 0.565378 0.119173 12.0776 3.30654 -203.585
"7678198" 1.29386 1.12289 -0.196971 0.221443 -0.317981 0.510571 0.110669 14.26 4.70566 -196.469
"7678199" 1.32826 0.99528 -0.169994 0.189848 -0.315021 0.563418 0.11986 11.9757 3.48891 -201.695
"7678200" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678201" 1.33522 1.04855 -0.127012 0.16928 -0.289399 0.517088 0.116815 12.119 3.89779 -200.287
"7678202" 1.27098 1.10876 -0.199533 0.163228 -0.186428 0.476616 0.0914565 15.0512 4.57249 -199.112
"7678203" 1.3116 1.0435 -0.192798 0.194218 -0.354294 0.507129 0.0904393 15.9199 4.0963 -202.996
"7678204" 1.35129 1.06137 -0.155095 0.158078 -0.247857 0.504669 0.108551 13.2326 3.96361 -201.462
"7678205" 1.37657 0.981665 -0.182314 0.15936 -0.271298 0.565378 0.119173 12.0776 3.30654 -203.585
"7678206" 1.29386 1.12289 -0.196971 0.221443 -0.317981 0.510571 0.110669 14.26 4.70566 -196.469
"7678207" 1.32742 0.985484 -0.167335 0.19522 -0.314777 0.555359 0.11969 11.9682 3.47787 -202.379
"7678208" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678209" 1.33629 1.03303 -0.129645 0.165588 -0.281997 0.518197 0.109732 12.1227 3.89431 -201.185
"7678210" 1.27098 1.10876 -0.199533 0.163228 -0.186428 0.476616 0.0914565 15.0512 4.57249 -199.112
"7678211" 1.3116 1.0435 -0.192798 0.194218 -0.354294 0.507129 0.0904393 15.9199 4.0963 -202.996
"7678212" 1.35175 1.05176 -0.153982 0.163025 -0.240985 0.503926 0.0978647 13.2289 3.95029 -201.607
"7678213" 1.37657 0.981665 -0.182314 0.15936 -0.271298 0.565378 0.119173 12.0776 3.30654 -203.585
"7678214" 1.29386 1.12289 -0.196971 0.221443 -0.317981 0.510571 0.110669 14.26 4.70566 -196.469
"7678215" 1.32742 0.985484 -0.167335 0.19522 -0.314777 0.555359 0.11969 11.9682 3.47787 -202.379
"7678216" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678217" 1.33557 1.03317 -0.124071 0.1557 -0.278549 0.517383 0.115003 12.1292 3.89238 -200.663
"7678218" 1.27098 1.10876 -0.199533 0.163228 -0.186428 0.476616 0.0914565 15.0512 4.57249 -199.112
"7678219" 1.3116 1.0435 -0.192798 0.194218 -0.354294 0.507129 0.0904393 15.9199 4.0963 -202.996
"7678220" 1.35175 1.05176 -0.153982 0.163025 -0.240985 0.503926 0.0978647 13.2289 3.95029 -201.607
"7678221" 1.37657 0.981665 -0.182314 0.15936 -0.271298 0.565378 0.119173 12.0776 3.30654 -203.585
"7678222" 1.29379 1.13358 -0.197665 0.211793 -0.317455 0.503229 0.106221 14.2664 4.70271 -196.751
"7678223" 1.32742 0.985484 -0.167335 0.19522 -0.314777 0.555359 0.11969 11.9682 3.47787 -202.379
"7678224" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678225" 1.33322 1.02378 -0.142908 0.162305 -0.280518 0.519075 0.114988 12.1319 3.89261 -200.768
"7678226" 1.27098 1.10876 -0.199533 0.163228 -0.186428 0.476616 0.0914565 15.0512 4.57249 -199.112
"7678227" 1.32088 1.04704 -0.188673 0.17862 -0.372243 0.524045 0.083647 15.9153 4.09186 -202.744
"7678228" 1.35175 1.05176 -0.153982 0.163025 -0.240985 0.503926 0.0978647 13.2289 3.95029 -201.607
"7678229" 1.36502 0.97888 -0.183849 0.153696 -0.263497 0.57303 0.121006 12.0841 3.30445 -203.838
"7678230" 1.29379 1.13358 -0.197665 0.211793 -0.317455 0.503229 0.106221 14.2664 4.70271 -196.751
"7678231" 1.33373 0.982644 -0.161712 0.197306 -0.327151 0.562802 0.116251 11.9588 3.48043 -203.099
"7678232" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678233" 1.33322 1.02378 -0.142908 0.162305 -0.280518 0.519075 0.114988 12.1319 3.89261 -200.768
"7678234" 1.27098 1.10876 -0.199533 0.163228 -0.186428 0.476616 0.0914565 15.0512 4.57249 -199.112
"7678235" 1.30959 1.03826 -0.188362 0.177449 -0.369978 0.528736 0.0856303 15.9044 4.08335 -201.278
"7678236" 1.35175 1.05176 -0.153982 0.163025 -0.240985 0.503926 0.0978647 13.2289 3.95029 -201.607
"7678237" 1.36074 0.969901 -0.180295 0.151992 -0.266576 0.574696 0.121345 12.0794 3.30627 -202.996
"7678238" 1.29379 1.13358 -0.197665 0.211793 -0.317455 0.503229 0.106221 14.2664 4.70271 -196.751
"7678239" 1.33543 0.982965 -0.172445 0.198735 -0.322743 0.569396 0.11846 11.9537 3.46979 -202.316
"7678240" 1.34207 1.01491 -0.158163 0.161173 -0.252629 0.530886 0.111255 12.1151 3.61822 -199.873
"7678241" 1.33322 1.02378 -0.142908 0.162305 -0.280518 0.519075 0.114988 12.1319 3.89261 -200.768
"7678242" 1.26956 1.11787 -0.198065 0.162088 -0.190763 0.475449 0.0851588 15.052 4.57034 -200.923
"7678243" 1.30942 1.05275 -0.185827 0.180823 -0.359638 0.530247 0.0796215 15.9019 4.08109 -202.985
"7678244" 1.35175 1.05176 -0.153982 0.163025 -0.240985 0.503926 0.0978647 13.2289 3.95029 -201.607
"7678245" 1.36074 0.969901 -0.180295 0.151992 -0.266576 0.574696 0.121345 12.0794 3.30627 -202.996
"7678246" 1.29379 1.13358 -0.197665 0.211793 -0.317455 0.503229 0.106221 14.2664 4.70271 -196.751
"7678247" 1.33543 0.982965 -0.172445 0.198735 -0.322743 0.569396 0.11846 11.9537 3.46979 -202.316
"7678248" 1.34269 1.02025 -0.161765 0.158448 -0.243214 0.534092 0.106811 12.1181 3.62562 -201.037
"7678249" 1.33697 1.02048 -0.150153 0.165474 -0.286106 0.526979 0.126146 12.1277 3.90835 -201.411
"7678250" 1.26729 1.11013 -0.190223 0.165166 -0.189591 0.472409 0.0944362 15.0484 4.56231 -198.703
"7678251" 1.30942 1.05275 -0.185827 0.180823 -0.359638 0.530247 0.0796215 15.9019 4.08109 -202.985
"7678252" 1.34521 1.04496 -0.162034 0.177488 -0.234337 0.52029 0.0979826 13.246 3.96855 -200.988
"7678253" 1.3563 0.962643 -0.174724 0.146473 -0.264633 0.57115 0.132607 12.0725 3.28809 -204.483
"7678254" 1.29791 1.13336 -0.181999 0.230426 -0.314237 0.500809 0.0991374 14.265 4.70761 -198.244
"7678255" 1.33543 0.982965 -0.172445 0.198735 -0.322743 0.569396 0.11846 11.9537 3.46979 -202.316
"7678256" 1.34906 1.01018 -0.151313 0.161245 -0.248179 0.538186 0.110803 12.1124 3.63418 -200.35
"7678257" 1.33697 1.02048 -0.150153 0.165474 -0.286106 0.526979 0.126146 12.1277 3.90835 -201.411
"7678258" 1.24921 1.11905 -0.194302 0.159756 -0.185936 0.4688 0.101475 15.0464 4.58276 -199.298
"7678259" 1.30942 1.05275 -0.185827 0.180823 -0.359638 0.530247 0.0796215 15.9019 4.08109 -202.985
"7678260" 1.34882 1.06248 -0.155075 0.171868 -0.243362 0.522084 0.108752 13.238 3.96875 -200.817
"7678261" 1.3563 0.962643 -0.174724 0.146473 -0.264633 0.57115 0.132607 12.0725 3.28809 -204.483
"7678262" 1.30339 1.13352 -0.184102 0.229305 -0.315764 0.501025 0.0986038 14.2578 4.70089 -197.954
"7678263" 1.33543 0.982965 -0.172445 0.198735 -0.322743 0.569396 0.11846 11.9537 3.46979 -202.316
"7678264" 1.34424 1.01112 -0.158615 0.160094 -0.251818 0.531761 0.113027 12.1279 3.63517 -199.698
"7678265" 1.33665 1.0274 -0.15269 0.182538 -0.289677 0.524141 0.122137 12.1319 3.92465 -200.227
"7678266" 1.24915 1.11052 -0.204724 0.170588 -0.192983 0.47401 0.100531 15.0397 4.58815 -199.897
"7678267" 1.30887 1.04954 -0.18088 0.184745 -0.366932 0.534946 0.0832974 15.8915 4.08446 -201.55
"7678268" 1.34882 1.06248 -0.155075 0.171868 -0.243362 0.522084 0.108752 13.238 3.96875 -200.817
"7678269" 1.35141 0.962249 -0.172815 0.138289 -0.255285 0.563444 0.126613 12.0894 3.294 -202.88
"7678270" 1.30339 1.13352 -0.184102 0.229305 -0.315764 0.501025 0.0986038 14.2578 4.70089 -197.954
"7678271" 1.34629 0.969492 -0.175424 0.19856 -0.314992 0.564289 0.128683 11.9385 3.45292 -202.625
"7678272" 1.34424 1.01112 -0.158615 0.160094 -0.251818 0.531761 0.113027 12.1279 3.63517 -199.698
"7678273" 1.33107 1.01679 -0.165527 0.185612 -0.292154 0.520024 0.127518 12.1182 3.91696 -203.057
"7678274" 1.24915 1.11052 -0.204724 0.170588 -0.192983 0.47401 0.100531 15.0397 4.58815 -199.897
"7678275" 1.30744 1.05646 -0.186842 0.17406 -0.357599 0.540481 0.0863745 15.8942 4.07983 -201.351
"7678276" 1.34882 1.06248 -0.155075 0.171868 -0.243362 0.522084 0.108752 13.238 3.96875 -200.817
"7678277" 1.35047 0.963584 -0.179525 0.145069 -0.258426 0.563898 0.130488 12.0976 3.30669 -203.315
"7678278" 1.29448 1.11746 -0.181827 0.207814 -0.314852 0.489446 0.0986587 14.251 4.71367 -196.78
"7678279" 1.34629 0.969492 -0.175424 0.19856 -0.314992 0.564289 0.128683 11.9385 3.45292 -202.625
"7678280" 1.34424 1.01112 -0.158615 0.160094 -0.251818 0.531761 0.113027 12.1279 3.63517 -199.698
"7678281" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678282" 1.24915 1.11052 -0.204724 0.170588 -0.192983 0.47401 0.100531 15.0397 4.58815 -199.897
"7678283" 1.30744 1.05646 -0.186842 0.17406 -0.357599 0.540481 0.0863745 15.8942 4.07983 -201.351
"7678284" 1.35106 1.05757 -0.160059 0.189952 -0.252556 0.518372 0.105361 13.2245 3.96163 -200.279
"7678285" 1.35284 0.952148 -0.181485 0.154339 -0.262839 0.577037 0.130094 12.1073 3.31001 -204.449
"7678286" 1.29448 1.11746 -0.181827 0.207814 -0.314852 0.489446 0.0986587 14.251 4.71367 -196.78
"7678287" 1.33935 0.970896 -0.179002 0.189187 -0.322711 0.562841 0.118779 11.9461 3.44844 -202.82
"7678288" 1.33965 1.0127 -0.163452 0.165457 -0.246435 0.522795 0.116773 12.1314 3.64701 -199.74
"7678289" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678290" 1.24915 1.11052 -0.204724 0.170588 -0.192983 0.47401 0.100531 15.0397 4.58815 -199.897
"7678291" 1.30744 1.05646 -0.186842 0.17406 -0.357599 0.540481 0.0863745 15.8942 4.07983 -201.351
"7678292" 1.35106 1.05757 -0.160059 0.189952 -0.252556 0.518372 0.105361 13.2245 3.96163 -200.279
"7678293" 1.35284 0.952148 -0.181485 0.154339 -0.262839 0.577037 0.130094 12.1073 3.31001 -204.449
"7678294" 1.29448 1.11746 -0.181827 0.207814 -0.314852 0.489446 0.0986587 14.251 4.71367 -196.78
"7678295" 1.33935 0.970896 -0.179002 0.189187 -0.322711 0.562841 0.118779 11.9461 3.44844 -202.82
"7678296" 1.33965 1.0127 -0.163452 0.165457 -0.246435 0.522795 0.116773 12.1314 3.64701 -199.74
"7678297" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678298" 1.24915 1.11052 -0.204724 0.170588 -0.192983 0.47401 0.100531 15.0397 4.58815 -199.897
"7678299" 1.30744 1.05646 -0.186842 0.17406 -0.357599 0.540481 0.0863745 15.8942 4.07983 -201.351
"7678300" 1.35106 1.05757 -0.160059 0.189952 -0.252556 0.518372 0.105361 13.2245 3.96163 -200.279
"7678301" 1.35284 0.952148 -0.181485 0.154339 -0.262839 0.577037 0.130094 12.1073 3.31001 -204.449
"7678302" 1.29448 1.11746 -0.181827 0.207814 -0.314852 0.489446 0.0986587 14.251 4.71367 -196.78
"7678303" 1.33935 0.970896 -0.179002 0.189187 -0.322711 0.562841 0.118779 11.9461 3.44844 -202.82
"7678304" 1.33965 1.0127 -0.163452 0.165457 -0.246435 0.522795 0.116773 12.1314 3.64701 -199.74
"7678305" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678306" 1.24822 1.11631 -0.191072 0.174835 -0.177033 0.477614 0.094169 15.0489 4.59829 -202.144
"7678307" 1.31665 1.05341 -0.198806 0.176226 -0.348093 0.540272 0.0830931 15.8859 4.08875 -202.67
"7678308" 1.35191 1.0615 -0.14173 0.173573 -0.24897 0.522341 0.108034 13.2259 3.965 -201.252
"7678309" 1.35284 0.952148 -0.181485 0.154339 -0.262839 0.577037 0.130094 12.1073 3.31001 -204.449
"7678310" 1.30638 1.10661 -0.187593 0.203443 -0.322517 0.5035 0.096855 14.2536 4.7124 -196.618
"7678311" 1.33382 0.977935 -0.19551 0.17835 -0.333224 0.56496 0.12844 11.9476 3.4442 -202.148
"7678312" 1.33965 1.0127 -0.163452 0.165457 -0.246435 0.522795 0.116773 12.1314 3.64701 -199.74
"7678313" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678314" 1.24822 1.11631 -0.191072 0.174835 -0.177033 0.477614 0.094169 15.0489 4.59829 -202.144
"7678315" 1.31598 1.04421 -0.20186 0.172033 -0.341375 0.535222 0.09638 15.8858 4.07928 -201.941
"7678316" 1.34972 1.06047 -0.137932 0.175766 -0.247384 0.512995 0.104662 13.2209 3.9614 -200.429
"7678317" 1.35682 0.947909 -0.176882 0.161086 -0.263736 0.578316 0.120063 12.1101 3.31472 -203.677
"7678318" 1.30442 1.1091 -0.175604 0.195848 -0.318439 0.511425 0.0979332 14.2608 4.72786 -196.201
"7678319" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678320" 1.33965 1.0127 -0.163452 0.165457 -0.246435 0.522795 0.116773 12.1314 3.64701 -199.74
"7678321" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678322" 1.24822 1.11631 -0.191072 0.174835 -0.177033 0.477614 0.094169 15.0489 4.59829 -202.144
"7678323" 1.31598 1.04421 -0.20186 0.172033 -0.341375 0.535222 0.09638 15.8858 4.07928 -201.941
"7678324" 1.36045 1.0593 -0.14232 0.179802 -0.245704 0.508482 0.0965635 13.2184 3.96003 -203.157
"7678325" 1.35333 0.944399 -0.174469 0.159594 -0.269078 0.579423 0.126619 12.1086 3.29908 -204.374
"7678326" 1.30442 1.1091 -0.175604 0.195848 -0.318439 0.511425 0.0979332 14.2608 4.72786 -196.201
"7678327" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678328" 1.33731 1.01068 -0.153039 0.170606 -0.246202 0.535856 0.11771 12.1352 3.64571 -199.575
"7678329" 1.34281 1.0305 -0.167902 0.181526 -0.305466 0.521178 0.127608 12.1049 3.91234 -201.38
"7678330" 1.24822 1.11631 -0.191072 0.174835 -0.177033 0.477614 0.094169 15.0489 4.59829 -202.144
"7678331" 1.31433 1.03895 -0.193189 0.19017 -0.341005 0.537267 0.100037 15.881 4.06809 -201.411
"7678332" 1.36045 1.0593 -0.14232 0.179802 -0.245704 0.508482 0.0965635 13.2184 3.96003 -203.157
"7678333" 1.35209 0.952049 -0.173313 0.168169 -0.264683 0.567125 0.122811 12.1053 3.31098 -202.558
"7678334" 1.30442 1.1091 -0.175604 0.195848 -0.318439 0.511425 0.0979332 14.2608 4.72786 -196.201
"7678335" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678336" 1.33896 1.01991 -0.161483 0.183126 -0.256608 0.536618 0.117392 12.1408 3.63835 -199.438
"7678337" 1.34701 1.02293 -0.161663 0.18723 -0.296714 0.531203 0.124011 12.1041 3.89707 -200.862
"7678338" 1.2534 1.11188 -0.187703 0.172617 -0.179752 0.471215 0.105826 15.0394 4.59361 -200.734
"7678339" 1.31433 1.03895 -0.193189 0.19017 -0.341005 0.537267 0.100037 15.881 4.06809 -201.411
"7678340" 1.36045 1.0593 -0.14232 0.179802 -0.245704 0.508482 0.0965635 13.2184 3.96003 -203.157
"7678341" 1.35209 0.952049 -0.173313 0.168169 -0.264683 0.567125 0.122811 12.1053 3.31098 -202.558
"7678342" 1.30079 1.11069 -0.177753 0.193211 -0.313782 0.505275 0.112275 14.2724 4.72616 -197.254
"7678343" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678344" 1.33896 1.01991 -0.161483 0.183126 -0.256608 0.536618 0.117392 12.1408 3.63835 -199.438
"7678345" 1.34701 1.02293 -0.161663 0.18723 -0.296714 0.531203 0.124011 12.1041 3.89707 -200.862
"7678346" 1.25972 1.10335 -0.1869 0.169424 -0.175184 0.483989 0.101626 15.0375 4.59034 -199.598
"7678347" 1.31433 1.03895 -0.193189 0.19017 -0.341005 0.537267 0.100037 15.881 4.06809 -201.411
"7678348" 1.36045 1.0593 -0.14232 0.179802 -0.245704 0.508482 0.0965635 13.2184 3.96003 -203.157
"7678349" 1.34024 0.953447 -0.173343 0.170811 -0.26523 0.571189 0.133427 12.0974 3.31901 -204.014
"7678350" 1.28992 1.09303 -0.167457 0.19633 -0.318612 0.501314 0.108945 14.2733 4.7223 -196.356
"7678351" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678352" 1.3331 1.00626 -0.161704 0.184431 -0.260751 0.530616 0.116264 12.141 3.63406 -200.557
"7678353" 1.34224 1.00875 -0.157452 0.182534 -0.306679 0.533513 0.118065 12.1011 3.89241 -202.454
"7678354" 1.25972 1.10335 -0.1869 0.169424 -0.175184 0.483989 0.101626 15.0375 4.59034 -199.598
"7678355" 1.31433 1.03895 -0.193189 0.19017 -0.341005 0.537267 0.100037 15.881 4.06809 -201.411
"7678356" 1.36045 1.0593 -0.14232 0.179802 -0.245704 0.508482 0.0965635 13.2184 3.96003 -203.157
"7678357" 1.34622 0.95161 -0.175821 0.172754 -0.261824 0.56689 0.125899 12.0994 3.31697 -202.764
"7678358" 1.28992 1.09303 -0.167457 0.19633 -0.318612 0.501314 0.108945 14.2733 4.7223 -196.356
"7678359" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678360" 1.34593 1.01676 -0.160263 0.18172 -0.263927 0.539529 0.115795 12.1434 3.62396 -199.667
"7678361" 1.34224 1.00875 -0.157452 0.182534 -0.306679 0.533513 0.118065 12.1011 3.89241 -202.454
"7678362" 1.26693 1.11392 -0.185191 0.178937 -0.188744 0.469165 0.100791 15.0474 4.60806 -199.568
"7678363" 1.31433 1.03895 -0.193189 0.19017 -0.341005 0.537267 0.100037 15.881 4.06809 -201.411
"7678364" 1.35389 1.06192 -0.142092 0.171107 -0.234399 0.517373 0.105987 13.2268 3.95151 -201.375
"7678365" 1.34622 0.95161 -0.175821 0.172754 -0.261824 0.56689 0.125899 12.0994 3.31697 -202.764
"7678366" 1.28992 1.09303 -0.167457 0.19633 -0.318612 0.501314 0.108945 14.2733 4.7223 -196.356
"7678367" 1.34406 0.978977 -0.200636 0.182266 -0.340662 0.55007 0.128501 11.9438 3.44341 -203.588
"7678368" 1.34593 1.01676 -0.160263 0.18172 -0.263927 0.539529 0.115795 12.1434 3.62396 -199.667
"7678369" 1.33249 1.01639 -0.169889 0.167931 -0.318519 0.525147 0.114676 12.0877 3.89446 -202.191
"7678370" 1.26693 1.11392 -0.185191 0.178937 -0.188744 0.469165 0.100791 15.0474 4.60806 -199.568
"7678371" 1.31433 1.03895 -0.193189 0.19017 -0.341005 0.537267 0.100037 15.881 4.06809 -201.411
"7678372" 1.35389 1.06192 -0.142092 0.171107 -0.234399 0.517373 0.105987 13.2268 3.95151 -201.375
"7678373" 1.33902 0.951378 -0.150978 0.171498 -0.271556 0.566669 0.121961 12.1082 3.33502 -204.078
"7678374" 1.28679 1.108 -0.172501 0.178777 -0.334526 0.502853 0.105536 14.273 4.72425 -195.99
"7678375" 1.33582 0.983653 -0.204537 0.187116 -0.348291 0.544911 0.126481 11.9324 3.45997 -204.252
"7678376" 1.34593 1.01676 -0.160263 0.18172 -0.263927 0.539529 0.115795 12.1434 3.62396 -199.667
"7678377" 1.33249 1.01639 -0.169889 0.167931 -0.318519 0.525147 0.114676 12.0877 3.89446 -202.191
"7678378" 1.26693 1.11392 -0.185191 0.178937 -0.188744 0.469165 0.100791 15.0474 4.60806 -199.568
"7678379" 1.31611 1.04353 -0.184238 0.188789 -0.349277 0.541622 0.0949669 15.8749 4.0764 -200.442
"7678380" 1.35389 1.06192 -0.142092 0.171107 -0.234399 0.517373 0.105987 13.2268 3.95151 -201.375
"7678381" 1.34331 0.957779 -0.149272 0.185861 -0.280272 0.573794 0.125686 12.116 3.33831 -203.928
"7678382" 1.2876 1.09893 -0.17498 0.178028 -0.318881 0.495814 0.0968466 14.2863 4.71624 -196.192
