iso,year,pop_thous,gdp_pcap_thous2005usd,cons_price_ns,ns_usd_p1000cal,cons_exp_ns,ns_cal_pcap_day_thous,ns_share,cons_price_s,s_usd_p1000cal,cons_exp_s,s_cal_pcap_day_thous,Tot_cal,s_share,Status
bgr,1983,8939,3.943220166,934.6239553,1.604504223,7340430.325,1.402164135,0.422844504,202.5251177,0.106895904,667503.9894,1.913863676,3.316027811,0.577155496,Include
tun,2001,9652,3.101131587,276.8814912,1.512202688,2432725.831,0.456638982,0.192478556,1993.140858,0.739075944,4988200.926,1.915775849,2.372414831,0.807521444,Include
tun,1999,9451,2.896076461,265.4834395,1.345748266,2100847.618,0.452543255,0.190841654,906.6423081,0.335502662,2220685.409,1.91875905,2.371302305,0.809158346,Include
tun,2009,10511,4.07049336,290.8540001,1.465448622,2766298.054,0.492029876,0.203975164,1356.369902,0.51017813,3758370.048,1.92017495,2.412204826,0.796024836,Include
tun,1992,8499,2.37367607,179.1964689,0.997217854,1175869.433,0.380109183,0.165240325,457.7559244,0.164198864,978103.0764,1.920232356,2.300341539,0.834759675,Include
tun,1980,6308,2.008702718,169.0315618,1.422194875,1378561.936,0.421000513,0.179805377,803.9494494,0.293485683,1297682.166,1.920422859,2.341423372,0.820194623,Include
tun,2005,10051,3.520060384,251.8660812,1.446388188,2207173.911,0.415958066,0.178017599,1056.753044,0.384962192,2712497.498,1.92065398,2.336612046,0.821982401,Include
gmb,1995,1066,0.743189517,257.3034623,0.337492693,18730.84444,0.14264052,0.119460169,2906.447605,1.109414031,453850.186,1.051401989,1.194042509,0.880539831,Do not include
tun,2010,10632,4.143259852,301.1849106,1.518563375,2954638.388,0.501376047,0.207002209,1630.262825,0.615560636,4588167.378,1.920704619,2.422080666,0.792997791,Include
gmb,1974,506,0.847619988,211.2545309,0.332054557,29835.10196,0.486490877,0.451893577,74.37592876,0.039824259,4340.047707,0.590069847,1.076560724,0.548106423,Do not include
ner,2000,10990,0.32437528,14888.32084,144.620915,90483521.65,0.155972428,0.075022783,92615.17024,29.62094403,228494185,1.923028407,2.079000835,0.924977217,Include
aze,2014,9505.62,6.09184541,276.0612298,1.163759385,3021200.827,0.748243728,0.280059765,1463.569732,0.608926064,4063747.251,1.923485034,2.671728762,0.719940235,Include
tun,2011,10753,4.018076015,297.1349479,1.472276373,2807910.777,0.48592747,0.201513046,1311.344711,0.491730455,3716085.724,1.92546712,2.41139459,0.798486954,Include
tun,2012,10875,4.127971555,401.3643519,1.933854293,3825202.468,0.498320265,0.205572219,1691.180378,0.637412124,4872378.278,1.925743977,2.424064242,0.794427781,Include
tun,1994,8834,2.407882992,216.0444529,1.299708741,1546601.413,0.369047361,0.160716794,524.5701393,0.187180361,1163161.223,1.92721149,2.296258851,0.839283206,Include
ner,2001,11396,0.336336242,14147.74836,121.7205544,72521106.28,0.143236993,0.069063767,141947.6847,45.06542675,361920892.9,1.930744746,2.073981739,0.930936233,Include
kaz,1996,15326,3.875946296,18098.47494,64.16932075,267797826.3,0.746032796,0.278565049,14460.93266,6.075693817,65666827.86,1.932094981,2.678127777,0.721434951,Include
tur,2013,74933,13.01236438,1368.98011,2.296727423,69392863,1.104687311,0.363717216,1020.052381,0.494523512,26138376.5,1.932527487,3.037214798,0.636282784,Include
aze,2016,9736.04,5.825949591,284.0973449,1.954020046,4446763.418,0.640383002,0.248724246,1198.285531,0.479918019,3298855.678,1.934287592,2.574670594,0.751275754,Include
bih,1999,3752,3.047586044,379.5815455,2.027979648,1500988.857,0.540453311,0.218111628,757.919995,0.282782495,750295.4821,1.937421503,2.477874814,0.781888372,Include
rom,1971,20583,2.611197477,4628.27974,9.474389197,69654477.7,0.978579876,0.334726534,2772.104399,1.237618669,18084009.74,1.944940598,2.923520474,0.665273466,Include
dza,1993,28158,3.21780066,974.9630001,16.07556754,45627926.37,0.276165707,0.124234896,3336.7717,1.141086841,22831116.56,1.946766144,2.222931851,0.875765104,Include
kaz,1997,15086,4.005920798,19180.90386,73.56854318,286077901.3,0.706195892,0.266162395,14811.10818,6.128286767,65702894.5,1.947056057,2.653251949,0.733837605,Include
tun,1984,7004,2.102647423,458.0494042,2.580299744,3060183.891,0.463914945,0.192153959,1960.63659,0.726693642,3623330.834,1.950372781,2.414287726,0.807846041,Include
dza,1992,27535,3.361190844,882.6108652,15.0521654,38652455.52,0.255505446,0.115818605,6329.256155,2.145651847,42063015.51,1.950577472,2.206082918,0.884181395,Include
tun,1993,8672,2.377208299,235.81463,1.369810879,1683538.664,0.388284765,0.165646619,440.9176709,0.158237072,979576.0866,1.955770106,2.344054871,0.834353381,Include
mar,1971,16267,1.144323086,723.2472993,5.480077811,8915428.989,0.274002919,0.122623939,1392.433246,0.473940217,5516830,1.960494858,2.234497777,0.877376061,Include
tun,1985,7189,2.164530974,326.5066855,2.116209274,2630702.073,0.473752708,0.194363533,1275.295533,0.473987555,2442329.896,1.963704061,2.437456769,0.805636467,Include
tur,2010,72138,10.70000265,1063.141809,2.048538155,53171917.81,0.985782957,0.334113179,871.3615914,0.417163796,21580012.51,1.964663239,2.950446196,0.665886821,Include
tun,1995,8983,2.423555353,194.9223255,1.248126914,1574961.428,0.384854802,0.163601287,1499.566044,0.536884521,3463527.948,1.967539904,2.352394706,0.836398713,Include
mar,1970,15916,1.123682711,685.6510678,3.529080701,6232321.228,0.303991503,0.133674612,1191.308926,0.41087772,4702545,1.970123973,2.274115476,0.866325388,Include
dza,1999,31276,3.401770817,10604.04671,69.52218461,226554028.6,0.285459375,0.12646152,8881.421608,3.045477904,68553159.43,1.971823114,2.257282489,0.87353848,Include
bgr,1982,8917,3.821847798,909.2498381,1.489709039,6659520.803,1.373503897,0.409804657,254.8408939,0.130254772,838598.4602,1.97810247,3.351606367,0.590195343,Include
aze,2004,8465,2.284210819,375.1601582,0.869118303,1873341.047,0.69761872,0.260402132,1434.384317,0.583899974,3574600.61,1.981386693,2.679005413,0.739597868,Include
tun,1991,8319,2.249449856,168.2394688,1.040654622,1120139.822,0.354488076,0.151745158,540.126899,0.190661067,1147200.014,1.98158696,2.336075036,0.848254842,Include
tun,1986,7377,2.067157887,326.9941066,1.844018387,2468144.85,0.497087393,0.200430673,1820.689803,0.681859007,3640758.893,1.983009019,2.480096412,0.799569327,Include
tun,1998,9347,2.762101597,236.3801711,1.417852092,2094068.291,0.432907196,0.17917667,1271.045133,0.463648737,3137019.535,1.983184114,2.41609131,0.82082333,Include
tun,1987,7567,2.114147945,307.6818962,2.096474285,2861792.222,0.494233251,0.199428181,1880.123578,0.703159029,3853149.752,1.984018567,2.478251818,0.800571819,Include
tun,1997,9237,2.662838435,231.0475968,1.262584794,1748174.906,0.410677131,0.171439043,1213.746495,0.438643956,2935291.305,1.984793141,2.395470272,0.828560957,Include
tun,1996,9117,2.55870986,182.889831,1.045638699,1380148.976,0.396642731,0.166207676,818.3698691,0.293883242,1945924.374,1.989785753,2.386428484,0.833792324,Include
tun,1990,8135,2.213906895,503.0987424,3.246693083,4778223.145,0.495649611,0.199165834,2077.699443,0.776877977,4597330.803,1.992978084,2.488627695,0.800834166,Include
tur,2009,71241,9.987085918,863.6373825,1.764366035,45143828.06,0.98398125,0.330424956,843.3180732,0.386934179,20061952.9,1.993945306,2.977926556,0.669575044,Include
bgr,1977,8790,3.034287374,581.2857214,0.949804649,3796502.155,1.245855346,0.383821119,187.9717752,0.092946924,596433.9054,2.000071688,3.245927034,0.616178881,Include
mar,1973,16958,1.181629451,638.1736427,4.307149657,7326246.209,0.274804634,0.120616274,1043.665328,0.354439666,4395480.733,2.003533306,2.27833794,0.879383726,Include
mli,2016,17965.44,0.961554049,33591.66811,354.083583,497820272.7,0.21440557,0.09653927,145097.517,50.69413218,667006016.4,2.006510034,2.220915604,0.90346073,Include
tur,1974,38273,4.750575911,5613.054811,17.67693331,233375999.9,0.945069828,0.320091831,5228.496681,2.309651423,64769624.15,2.007426101,2.952495929,0.679908169,Include
tun,1989,7948,2.116258864,497.0741352,3.187226764,4532682.67,0.490220681,0.196255234,3977.267203,1.481779043,8630236.776,2.007652481,2.497873162,0.803744766,Include
mar,1974,17314,1.221926376,600.2514449,4.186027259,7761689.884,0.293402599,0.127317347,1281.072175,0.437890228,5565295.791,2.011095621,2.30449822,0.872682653,Include
dza,1998,30820,3.345060041,9856.96411,66.40244718,223126167,0.298703919,0.129280663,13228.76373,4.551268727,103001492,2.011803401,2.31050732,0.870719337,Include
rom,1974,21257,3.468164382,5404.068245,10.37967795,87831693.08,1.090617692,0.351439938,2479.691034,1.133669865,17703252.57,2.01266561,3.103283302,0.648560062,Include
tur,1978,41953,5.385236361,11914.03138,40.60256027,611306869.2,0.983218337,0.328186055,6195.56345,2.787351529,85906592.21,2.012699142,2.995917479,0.671813945,Include
egy,1981,45946,0.9190852,574.4391708,1.509352341,16975066.95,0.670625851,0.249921112,1191.394331,0.473638386,15987175.89,2.012724288,2.683350139,0.750078888,Include
tur,1970,34772,4.228517821,4093.171261,13.28533166,160067787.1,0.949312074,0.320290058,3657.329526,1.618993364,41395847.05,2.014601577,2.963913651,0.679709942,Include
mar,1972,16612,1.164511994,653.4832213,4.978042416,8014897.192,0.265536714,0.116086995,1123.028766,0.379588214,4653482.001,2.021857446,2.28739416,0.883913005,Include
tur,2008,70364,10.61074127,669.3683115,1.442267834,36469530.61,0.984557016,0.327279382,1012.727186,0.460590026,23939489.03,2.02375047,3.008307486,0.672720618,Include
mli,2017,18512.43,0.997946577,29592.63812,366.1080401,495977545.2,0.200491726,0.090020008,153141.8411,52.43754385,718104895.6,2.026698996,2.227190722,0.909979992,Include
bgr,1980,8865,3.581087277,867.7710516,1.433631551,6065437.037,1.30753386,0.392028992,246.9875815,0.122852986,806074.0672,2.027765029,3.335298889,0.607971008,Include
bgr,1978,8816,3.194555244,596.3205464,0.941245349,3905584.627,1.28949233,0.388557655,168.892675,0.083493857,545177.3171,2.029171743,3.318664073,0.611442345,Include
bgr,1979,8840,3.397222947,947.8999766,1.402389072,6012210.239,1.328680345,0.395692637,365.4322435,0.182143678,1192558.41,2.029179322,3.357859667,0.604307363,Include
tun,1988,7758,2.095539211,545.7342012,3.802878173,5261281.952,0.488580943,0.194030018,1590.30063,0.591103788,3396978.896,2.029487899,2.518068842,0.805969982,Include
bgr,1981,8891,3.745581003,928.3824539,1.599882594,7086887.935,1.364972737,0.402110941,260.0647402,0.130916742,862258.2487,2.029545038,3.394517775,0.597889059,Include
tur,1972,36475,4.571553766,5717.451326,16.26213689,216021185.1,0.997770287,0.329441481,3985.419695,1.785318516,48271727.68,2.030902006,3.028672293,0.670558519,Include
egy,1982,46991,0.987676733,405.3788997,1.198658285,13828968.58,0.672646438,0.247892001,1403.622734,0.554508138,19409753.34,2.040819242,2.71346568,0.752107999,Include
bra,1979,118924,7.969681035,112.6081664,0.225851548,3773367.304,0.384896213,0.545674947,160.0602253,0.12345938,1717365.659,0.320461831,0.705358044,0.454325053,Do not include
mar,1978,18901,1.446472054,868.7467959,3.397225798,10807628.4,0.461135274,0.18410508,1498.142151,0.548904688,7738760.195,2.043604274,2.504739548,0.81589492,Include
mar,1979,19341,1.48142418,900.0958131,3.325565307,10654047.06,0.453813426,0.181681459,1441.528063,0.526885261,7602859.482,2.044038748,2.497852174,0.818318541,Include
bih,1998,3641,2.867467239,329.0243384,1.710112976,1304474.178,0.573980504,0.21876416,1073.654682,0.40495361,1103117.931,2.049760528,2.623741032,0.78123584,Include
alb,1995,3358,1.615336757,19154.9293,94.87939436,72421441.71,0.622761428,0.232990446,13555.71046,5.288524497,13289004.35,2.050144003,2.672905431,0.767009554,Include
egy,1986,51545,1.249592291,809.5808532,2.234978866,27273961.15,0.648627546,0.240329968,1736.67505,0.683492505,26364869.01,2.05027659,2.698904136,0.759670032,Include
tur,1977,41020,5.426087566,8255.70282,26.88788395,388978681.9,0.966230305,0.320044007,5397.146258,2.391855822,73514884.62,2.052824215,3.01905452,0.679955993,Include
tur,1976,40101,5.367678428,6370.997527,20.12203911,297063071.9,1.008622407,0.32925515,5195.072702,2.326118636,69957343.42,2.054723467,3.063345874,0.67074485,Include
mar,1976,18074,1.395040282,643.2608138,5.547808139,9071110.132,0.247851678,0.107633579,1433.633606,0.479749867,6503532.378,2.054883955,2.302735633,0.892366421,Include
egy,1984,49190,1.202627842,927.7646557,2.157069175,23721936.84,0.612514516,0.229573006,2478.349277,0.956747996,35309722.41,2.055545314,2.66805983,0.770426994,Include
egy,1983,48072,1.116697658,586.4746445,1.763874415,19329594.16,0.624554037,0.232835831,2104.481995,0.816292381,29474015.94,2.057825362,2.682379399,0.767164169,Include
tur,1971,35608,4.359153076,5536.345151,16.82985507,218766910.3,1.000140033,0.326640081,4572.711511,2.044565308,54787316.96,2.061762325,3.061902358,0.673359919,Include
egy,1985,50347,1.254321612,696.8341294,2.028650466,23646822.16,0.634306407,0.235143925,2165.150472,0.847128532,32118912.19,2.063217707,2.697524114,0.764856075,Include
tur,1975,39186,4.972717383,6146.77471,18.03845803,258784408.8,1.003032254,0.327060345,5404.492387,2.413807422,71250767.48,2.063778719,3.066810973,0.672939655,Include
mar,1980,19799,1.508309138,966.306179,3.346808665,10169980.96,0.420487544,0.169234573,1649.605624,0.593682681,8855905.184,2.064155724,2.484643268,0.830765427,Include
tur,1973,37367,4.607979079,5746.976361,18.41613123,236376200.8,0.941075031,0.312661504,3692.565082,1.621979931,45766434.52,2.068809524,3.009884555,0.687338496,Include
bgr,1975,8727,2.699929,580.5733371,0.947363917,3751248.481,1.243085935,0.37501243,183.8443686,0.089110477,588048.9469,2.071700015,3.31478595,0.62498757,Include
bwa,2000,1755,4.879492961,115.1804981,0.109635212,5815.051618,0.082800609,0.118843827,2696.521407,0.860662899,338464.2917,0.613917184,0.696717793,0.881156173,Do not include
aze,2005,8563,2.889413636,250.6170129,0.781760959,1784510.105,0.730341914,0.259335925,968.339283,0.395796601,2580332.611,2.0858584,2.816200314,0.740664075,Include
tur,2007,69497,10.65306886,625.553315,1.54552484,36707884.11,0.936320302,0.309582061,707.1129048,0.311168177,16482186.28,2.088145324,3.024465626,0.690417939,Include
tur,2005,67743,9.714764818,750.188766,1.595639541,36107216.58,0.915170328,0.304094482,517.8348445,0.235163461,12177855.17,2.094323045,3.009493373,0.695905518,Include
mar,1977,18479,1.44699366,673.897164,6.001724451,10406330.01,0.257069298,0.10927621,1319.900394,0.443138999,6262949.939,2.095403372,2.35247267,0.89072379,Include
bgr,1974,8688,2.492196366,710.1890654,0.957376332,3518386.741,1.158906002,0.356106523,160.7631223,0.075486953,501610.7997,2.095474154,3.254380156,0.643893477,Include
bgr,1976,8761,2.864504044,583.2827556,0.947823538,3834486.47,1.265124235,0.37626489,155.6771495,0.075413781,505751.2132,2.097199138,3.362323373,0.62373511,Include
tur,2006,68626,10.27157041,808.4232616,1.787817411,39706870.47,0.886667819,0.296702033,440.1629463,0.196582888,10349206.39,2.101743858,2.988411677,0.703297967,Include
tur,1997,60372,8.124081156,126.5892747,0.215566991,4455903.356,0.938048029,0.308521644,420.8314604,0.182140788,8438274.909,2.102412985,3.040461014,0.691478356,Include
npl,2015,27015.03,0.744722427,6644.507386,64.08883885,277281002.2,0.438772493,0.1722727,21629.65278,8.517706925,177064388,2.108192244,2.546964737,0.8277273,Include
mar,1981,20275,1.432144582,863.2284616,4.388546465,13251611.02,0.408032025,0.161971015,1919.468416,0.685474503,10709298.4,2.111134909,2.519166934,0.838028985,Include
npl,2017,27632.68,0.785909388,5244.087647,63.90041348,279548972.9,0.433748874,0.170383901,19762.34996,7.734175889,164746763.4,2.111966254,2.545715128,0.829616099,Include
tur,1979,42912,5.232007865,13138.55057,41.84045302,695879954.5,1.061857717,0.334495935,6398.859681,2.905450097,96141576.14,2.112643396,3.174501113,0.665504065,Include
npl,2016,27263.43,0.740984471,5196.64681,66.56317497,284940976.9,0.430177332,0.169106156,22234.64249,8.713226827,183267739.6,2.113652782,2.543830114,0.830893844,Include
npl,2014,26905.98,0.723692796,6953.252144,61.3263729,275438204.9,0.457335822,0.177872923,21541.27197,8.515020123,176763132.4,2.113802129,2.571137951,0.822127077,Include
mar,1993,26000,1.702122269,1299.051678,6.178396587,22710673.74,0.387336143,0.154618182,1413.433113,0.499859183,10046024.89,2.117777661,2.505113804,0.845381818,Include
tur,1984,48138,5.534425073,132609.1889,409.1332597,7671093148,1.067115832,0.334988957,89313.47684,40.49839963,1507400652,2.118409572,3.185525404,0.665011043,Include
mar,1975,17685,1.286706943,525.251907,4.711585971,7642569.372,0.251289499,0.105824082,1295.044657,0.432231533,5924165.392,2.123307036,2.374596535,0.894175918,Include
mar,1983,21271,1.488064353,1039.074644,5.183001384,18605782.88,0.462365958,0.178732818,2721.139334,0.990018797,16330152.15,2.124545413,2.586911371,0.821267182,Include
egy,1989,55207,1.402189226,1290.453657,2.990563628,37628856.57,0.624425977,0.226778038,3515.673457,1.354803309,58122918.05,2.129041607,2.753467584,0.773221962,Include
egy,1987,52777,1.316357402,915.2124726,2.450722395,31080747.61,0.658354446,0.235937324,2132.086712,0.82801538,34006980.82,2.132024094,2.79037854,0.764062676,Include
mar,1992,25570,1.748449753,1181.559331,4.697296088,16174998.16,0.368954415,0.147425858,1580.888549,0.550833451,10969203.71,2.133689416,2.502643831,0.852574142,Include
tur,1980,43906,4.988492127,31178.89665,98.36701964,1756579216,1.114298355,0.342726547,16079.96348,7.337297411,251276975.9,2.136976941,3.251275296,0.657273453,Include
aze,2010,9095,5.817042208,297.6242954,1.37307014,3515471.478,0.771250198,0.265086961,1147.160822,0.472346321,3352733.082,2.138173165,2.909423363,0.734913039,Include
egy,1988,54011,1.354464535,1324.039174,2.777254466,35428629.81,0.647088378,0.231815549,1351.29801,0.522792837,22099948.41,2.144304953,2.791393331,0.768184451,Include
bwa,1999,1725,4.867600612,87.2734771,0.065287084,4617.102606,0.112320826,0.151217739,1380.37591,0.457806702,181726.3705,0.630454636,0.742775462,0.848782261,Do not include
tur,1981,44937,5.110682454,37722.85381,125.0727664,2180225940,1.062776167,0.331251884,29357.6526,13.21406325,465028256.7,2.145586469,3.208362636,0.668748116,Include
tur,1982,45998,5.170683157,52268.81324,173.7861878,2966816973,1.016819076,0.320965481,42627.0527,18.85822903,681098509.2,2.151182273,3.168001349,0.679034519,Include
